Scientifc_name,Status,Senior_Junior_synonym,Combination
"Tilapia maculifer Ahl, 1939",synonym,junior,original
"Thysochromis annectens (Boulenger, 1913)",accepted,senior,new
"Pelmatochromis annectens Boulenger, 1913",synonym,senior,original
"Thysochromis emili Walsh, Lamboj & Stiassny, 2019",accepted,senior,original
"Buccochromis nototaenia (Boulenger, 1902)",accepted,senior,new
"Paratilapia nototaenia Boulenger, 1902",synonym,senior,original
"Buccochromis rhoadesii (Boulenger, 1908)",accepted,senior,new
"Paratilapia rhoadesii Boulenger, 1908",synonym,senior,original
"Buccochromis atritaeniatus (Regan, 1922)",accepted,senior,new
"Haplochromis atritaeniatus Regan, 1922",synonym,senior,original
"Buccochromis lepturus (Regan, 1922)",accepted,senior,new
"Haplochromis lepturus Regan, 1922",synonym,senior,original
"Haplochromis gigas Ahl, 1926",synonym,junior,original
"Buccochromis heterotaenia (Trewavas, 1935)",accepted,senior,new
"Haplochromis heterotaenia Trewavas, 1935",synonym,senior,original
"Buccochromis oculatus (Trewavas, 1935)",accepted,senior,new
"Haplochromis oculatus Trewavas, 1935",synonym,senior,original
"Buccochromis spectabilis (Trewavas, 1935)",accepted,senior,new
"Haplochromis spectabilis Trewavas, 1935",synonym,senior,original
"Caprichromis orthognathus (Trewavas, 1935)",accepted,senior,new
"Haplochromis orthognathus Trewavas, 1935",synonym,senior,original
"Caprichromis liemi (McKaye & Mackenzie, 1982)",accepted,senior,new
"Cyrtocara liemi McKaye & Mackenzie, 1982",synonym,senior,original
"Cheilochromis euchilus (Trewavas, 1935)",accepted,senior,new
"Haplochromis euchilus Trewavas, 1935",synonym,senior,original
"Copadichromis quadrimaculatus (Regan, 1922)",accepted,senior,new
"Haplochromis quadrimaculatus Regan, 1922",synonym,senior,original
"Copadichromis chrysonotus (Boulenger, 1908)",accepted,senior,new
"Paratilapia chrysonota Boulenger, 1908",synonym,senior,original
"Copadichromis cyaneus (Trewavas, 1935)",accepted,senior,new
"Haplochromis cyaneus Trewavas, 1935",synonym,senior,original
"Copadichromis pleurostigma (Trewavas, 1935)",accepted,senior,new
"Haplochromis pleurostigma Trewavas, 1935",synonym,senior,original
"Copadichromis borleyi (Iles, 1960)",accepted,senior,new
"Haplochromis borleyi Iles, 1960",synonym,senior,original
"Copadichromis jacksoni (Iles, 1960)",accepted,senior,new
"Haplochromis jacksoni Iles, 1960",synonym,senior,original
"Copadichromis likomae (Iles, 1960)",accepted,senior,new
"Haplochromis likomae Iles, 1960",synonym,senior,original
"Copadichromis mloto (Iles, 1960)",accepted,senior,new
"Haplochromis mloto Iles, 1960",synonym,senior,original
"Copadichromis nkatae (Iles, 1960)",accepted,senior,new
"Haplochromis nkatae Iles, 1960",synonym,senior,original
"Copadichromis pleurostigmoides (Iles, 1960)",accepted,senior,new
"Haplochromis pleurostigmoides Iles, 1960",synonym,senior,original
"Copadichromis trimaculatus (Iles, 1960)",accepted,senior,new
"Haplochromis trimaculatus Iles, 1960",synonym,senior,original
"Copadichromis virginalis (Iles, 1960)",accepted,senior,new
"Haplochromis virginalis Iles, 1960",synonym,senior,original
"Copadichromis azureus Konings, 1990",accepted,senior,original
"Copadichromis mbenjii Konings, 1990",accepted,senior,original
"Copadichromis verduyni Konings, 1990",accepted,senior,original
"Copadichromis geertsi Konings, 1999",accepted,senior,original
"Copadichromis ilesi Konings, 1999",accepted,senior,original
"Copadichromis trewavasae Konings, 1999",accepted,senior,original
"Copadichromis atripinnis Stauffer & Sato, 2002",accepted,senior,original
"Copadichromis chizumuluensis Stauffer & Konings, 2006",accepted,senior,original
"Copadichromis cyanocephalus Stauffer & Konings, 2006",accepted,senior,original
"Copadichromis diplostigma Stauffer & Konings, 2006",accepted,senior,original
"Copadichromis insularis Stauffer & Konings, 2006",accepted,senior,original
"Copadichromis melas Stauffer & Konings, 2006",accepted,senior,original
"Copadichromis parvus Stauffer & Konings, 2006",accepted,senior,original
"Ctenopharynx intermedius (Günther, 1864)",accepted,senior,new
"Hemichromis intermedius Günther, 1864",synonym,senior,original
"Ctenopharynx nitidus (Trewavas, 1935)",accepted,senior,new
"Haplochromis nitidus Trewavas, 1935",synonym,senior,original
"Ctenopharynx pictus (Trewavas, 1935)",accepted,senior,new
"Haplochromis pictus Trewavas, 1935",synonym,senior,original
"Dimidiochromis strigatus (Regan, 1922)",accepted,senior,new
"Haplochromis strigatus Regan, 1922",synonym,senior,original
"Dimidiochromis dimidiatus (Günther, 1864)",accepted,senior,new
"Hemichromis dimidiatus Günther, 1864",synonym,senior,original
"Dimidiochromis compressiceps (Boulenger, 1908)",accepted,senior,new
"Paratilapia compressiceps Boulenger, 1908",synonym,senior,original
"Dimidiochromis kiwinge (Ahl, 1926)",accepted,senior,new
"Haplochromis kiwinge Ahl, 1926",synonym,senior,original
"Haplochromis fuelleborni Ahl, 1926",synonym,junior,original
"Eclectochromis ornatus (Regan, 1922)",accepted,senior,new
"Haplochromis ornatus Regan, 1922",synonym,senior,original
"Haplochromis festivus Trewavas, 1935",synonym,junior,original
"Eclectochromis lobochilus (Trewavas, 1935)",accepted,senior,new
"Haplochromis lobochilus Trewavas, 1935",synonym,senior,original
"Exochochromis anagenys Oliver, 1989",accepted,senior,original
"Fossorochromis rostratus (Boulenger, 1899)",accepted,senior,new
"Tilapia rostrata Boulenger, 1899",synonym,senior,original
"Haplochromis macrorhynchus Regan, 1922",synonym,junior,original
"Hemitaeniochromis urotaenia (Regan, 1922)",accepted,senior,new
"Haplochromis urotaenia Regan, 1922",synonym,senior,original
"Hemitaeniochromis brachyrhynchus Oliver, 2012",accepted,senior,original
"Naevochromis chrysogaster (Trewavas, 1935)",accepted,senior,new
"Haplochromis chrysogaster Trewavas, 1935",synonym,senior,original
"Nimbochromis livingstonii (Günther, 1894)",accepted,senior,new
"Hemichromis livingstonii Günther, 1894",synonym,senior,original
"Nimbochromis venustus (Boulenger, 1908)",accepted,senior,new
"Haplochromis venustus Boulenger, 1908",synonym,senior,original
"Haplochromis simulans Regan, 1922",synonym,junior,original
"Nimbochromis fuscotaeniatus (Regan, 1922)",accepted,senior,new
"Haplochromis fuscotaeniatus Regan, 1922",synonym,senior,original
"Nimbochromis polystigma (Regan, 1922)",accepted,senior,new
"Haplochromis polystigma Regan, 1922",synonym,senior,original
"Haplochromis maculimanus Regan, 1922",synonym,junior,original
"Haplochromis pardalis Trewavas, 1935",synonym,junior,original
"Nimbochromis linni (Burgess & Axelrod, 1975)",accepted,senior,new
"Haplochromis linni Burgess & Axelrod, 1975",synonym,senior,original
"Nyassachromis breviceps (Regan, 1922)",accepted,senior,new
"Haplochromis breviceps Regan, 1922",synonym,senior,original
"Nyassachromis leuciscus (Regan, 1922)",accepted,senior,new
"Haplochromis leuciscus Regan, 1922",synonym,senior,original
"Nyassachromis microcephalus (Trewavas, 1935)",accepted,senior,new
"Haplochromis microcephalus Trewavas, 1935",synonym,senior,original
"Nyassachromis nigritaeniatus (Trewavas, 1935)",accepted,senior,new
"Haplochromis nigritaeniatus Trewavas, 1935",synonym,senior,original
"Nyassachromis prostoma (Trewavas, 1935)",accepted,senior,new
"Haplochromis prostoma Trewavas, 1935",synonym,senior,original
"Nyassachromis purpurans (Trewavas, 1935)",accepted,senior,new
"Haplochromis purpurans Trewavas, 1935",synonym,senior,original
"Nyassachromis serenus (Trewavas, 1935)",accepted,senior,new
"Haplochromis serenus Trewavas, 1935",synonym,senior,original
"Nyassachromis boadzulu (Iles, 1960)",accepted,senior,new
"Haplochromis boadzulu Iles, 1960",synonym,senior,original
"Placidochromis longimanus (Trewavas, 1935)",accepted,senior,new
"Haplochromis longimanus Trewavas, 1935",synonym,senior,original
"Placidochromis johnstoni (Günther, 1894)",accepted,senior,new
"Chromis johnstoni Günther, 1894",synonym,senior,original
"Haplochromis sexfasciatus Regan, 1922",synonym,junior,original
"Placidochromis subocularis (Günther, 1894)",accepted,senior,new
"Chromis subocularis Günther, 1894",synonym,senior,original
"Placidochromis phenochilus (Trewavas, 1935)",accepted,senior,new
"Haplochromis phenochilus Trewavas, 1935",synonym,senior,original
"Placidochromis hennydaviesae (Burgess & Axelrod, 1973)",accepted,senior,new
"Haplochromis hennydaviesae Burgess & Axelrod, 1973",synonym,senior,original
"Placidochromis polli (Burgess & Axelrod, 1973)",accepted,senior,new
"Lethrinops polli Burgess & Axelrod, 1973",synonym,senior,original
"Placidochromis electra (Burgess, 1979)",accepted,senior,new
"Haplochromis electra Burgess, 1979",synonym,senior,original
"Placidochromis milomo Oliver, 1989",accepted,senior,original
"Placidochromis acuticeps Hanssens, 2004",accepted,senior,original
"Placidochromis acutirostris Hanssens, 2004",accepted,senior,original
"Placidochromis argyrogaster Hanssens, 2004",accepted,senior,original
"Placidochromis boops Hanssens, 2004",accepted,senior,original
"Placidochromis borealis Hanssens, 2004",accepted,senior,original
"Placidochromis chilolae Hanssens, 2004",accepted,senior,original
"Placidochromis communis Hanssens, 2004",accepted,senior,original
"Placidochromis domirae Hanssens, 2004",accepted,senior,original
"Placidochromis ecclesi Hanssens, 2004",accepted,senior,original
"Placidochromis elongatus Hanssens, 2004",accepted,senior,original
"Placidochromis fuscus Hanssens, 2004",accepted,senior,original
"Placidochromis intermedius Hanssens, 2004",accepted,senior,original
"Placidochromis koningsi Hanssens, 2004",accepted,senior,original
"Placidochromis lineatus Hanssens, 2004",accepted,senior,original
"Placidochromis longirostris Hanssens, 2004",accepted,senior,original
"Placidochromis longus Hanssens, 2004",accepted,senior,original
"Placidochromis lukomae Hanssens, 2004",accepted,senior,original
"Placidochromis macroceps Hanssens, 2004",accepted,senior,original
"Placidochromis macrognathus Hanssens, 2004",accepted,senior,original
"Placidochromis mbunoides Hanssens, 2004",accepted,senior,original
"Placidochromis minor Hanssens, 2004",accepted,senior,original
"Placidochromis minutus Hanssens, 2004",accepted,senior,original
"Placidochromis msakae Hanssens, 2004",accepted,senior,original
"Placidochromis nigribarbis Hanssens, 2004",accepted,senior,original
"Placidochromis nkhatae Hanssens, 2004",accepted,senior,original
"Placidochromis nkhotakotae Hanssens, 2004",accepted,senior,original
"Placidochromis obscurus Hanssens, 2004",accepted,senior,original
"Placidochromis ordinarius Hanssens, 2004",accepted,senior,original
"Placidochromis orthognathus Hanssens, 2004",accepted,senior,original
"Placidochromis pallidus Hanssens, 2004",accepted,senior,original
"Placidochromis platyrhynchos Hanssens, 2004",accepted,senior,original
"Placidochromis rotundifrons Hanssens, 2004",accepted,senior,original
"Placidochromis trewavasae Hanssens, 2004",accepted,senior,original
"Placidochromis turneri Hanssens, 2004",accepted,senior,original
"Placidochromis vulgaris Hanssens, 2004",accepted,senior,original
"Protomelas kirkii (Günther, 1894)",accepted,senior,new
"Chromis kirkii Günther, 1894",synonym,senior,original
"Protomelas pleurotaenia (Boulenger, 1901)",accepted,senior,new
"Tilapia pleurotaenia Boulenger, 1901",synonym,senior,original
"Haplochromis microstoma Regan, 1922",synonym,junior,original
"Protomelas annectens (Regan, 1922)",accepted,senior,new
"Cyrtocara annectens Regan, 1922",synonym,senior,original
"Protomelas similis (Regan, 1922)",accepted,senior,new
"Haplochromis similis Regan, 1922",synonym,senior,original
"Protomelas fenestratus (Trewavas, 1935)",accepted,senior,new
"Haplochromis fenestratus Trewavas, 1935",synonym,senior,original
"Protomelas insignis (Trewavas, 1935)",accepted,senior,new
"Haplochromis insignis Trewavas, 1935",synonym,senior,original
"Protomelas labridens (Trewavas, 1935)",accepted,senior,new
"Haplochromis labridens Trewavas, 1935",synonym,senior,original
"Protomelas marginatus (Trewavas, 1935)",accepted,senior,new
"Haplochromis marginatus Trewavas, 1935",synonym,senior,original
"Haplochromis marginatus vuae Trewavas, 1935",synonym,junior,original
"Protomelas spilonotus (Trewavas, 1935)",accepted,senior,new
"Haplochromis spilonotus Trewavas, 1935",synonym,senior,original
"Protomelas spilopterus (Trewavas, 1935)",accepted,senior,new
"Haplochromis spilopterus Trewavas, 1935",synonym,senior,original
"Protomelas taeniolatus (Trewavas, 1935)",accepted,senior,new
"Protomelas dejunctus taeniolatus (Trewavas, 1935)",synonym,senior,new
"Haplochromis taeniolatus Trewavas, 1935",synonym,senior,original
"Haplochromis cancellus Greenwood, 1963",synonym,junior,original
"Protomelas triaenodon (Trewavas, 1935)",accepted,senior,new
"Haplochromis triaenodon Trewavas, 1935",synonym,senior,original
"Protomelas virgatus (Trewavas, 1935)",accepted,senior,new
"Haplochromis virgatus Trewavas, 1935",synonym,senior,original
"Protomelas macrodon Eccles, 1989",accepted,senior,original
"Protomelas dejunctus Stauffer, 1993",accepted,senior,original
"Protomelas krampus Dierickx & Snoeks, 2020",accepted,senior,original
"Sciaenochromis ahli (Trewavas, 1935)",accepted,senior,new
"Haplochromis ahli Trewavas, 1935",synonym,senior,original
"Sciaenochromis benthicola Konings, 1993",accepted,senior,original
"Sciaenochromis fryeri Konings, 1993",accepted,senior,original
"Sciaenochromis psammophilus Konings, 1993",accepted,senior,original
"Stigmatochromis woodi (Regan, 1922)",accepted,senior,new
"Haplochromis woodi Regan, 1922",synonym,senior,original
"Stigmatochromis modestus (Günther, 1894)",accepted,senior,new
"Hemichromis modestus Günther, 1894",synonym,senior,original
"Stigmatochromis pholidophorus (Trewavas, 1935)",accepted,senior,new
"Haplochromis pholidophorus Trewavas, 1935",synonym,senior,original
"Stigmatochromis pleurospilus (Trewavas, 1935)",accepted,senior,new
"Haplochromis pleurospilus Trewavas, 1935",synonym,senior,original
"Stigmatochromis macrorhynchos Stauffer, Cleaver-Yoder & Konings, 2011",accepted,senior,original
"Stigmatochromis melanchros Stauffer, Cleaver-Yoder & Konings, 2011",accepted,senior,original
"Taeniochromis holotaenia (Regan, 1922)",accepted,senior,new
"Haplochromis holotaenia Regan, 1922",synonym,senior,original
"Haplochromis bodyi Ahl, 1926",synonym,junior,original
"Taeniolethrinops praeorbitalis (Regan, 1922)",accepted,senior,new
"Haplochromis praeorbitalis Regan, 1922",synonym,senior,original
"Lethrinops macrorhynchus Regan, 1922",synonym,junior,original
"Lethrinops fasciatus Ahl, 1926",synonym,junior,original
"Taeniolethrinops cyrtonotus (Trewavas, 1931)",accepted,senior,new
"Lethrinops cyrtonotus Trewavas, 1931",synonym,senior,original
"Taeniolethrinops furcicauda (Trewavas, 1931)",accepted,senior,new
"Lethrinops furcicauda Trewavas, 1931",synonym,senior,original
"Taeniolethrinops laticeps (Trewavas, 1931)",accepted,senior,new
"Lethrinops laticeps Trewavas, 1931",synonym,senior,original
"Tramitichromis brevis (Boulenger, 1908)",accepted,senior,new
"Tilapia brevis Boulenger, 1908",synonym,senior,original
"Tramitichromis lituris (Trewavas, 1931)",accepted,senior,new
"Lethrinops lituris Trewavas, 1931",synonym,senior,original
"Tramitichromis trilineatus (Trewavas, 1931)",accepted,senior,new
"Lethrinops trilineata Trewavas, 1931",synonym,senior,original
"Tramitichromis variabilis (Trewavas, 1931)",accepted,senior,new
"Lethrinops variabilis Trewavas, 1931",synonym,senior,original
"Tramitichromis intermedius (Trewavas, 1935)",accepted,senior,new
"Lethrinops intermedia Trewavas, 1935",synonym,senior,original
"Tyrannochromis macrostoma (Regan, 1922)",accepted,senior,new
"Haplochromis macrostoma Regan, 1922",synonym,senior,original
